Date,Close,Return
2009/05/12,1.3648,0.48593727
2009/05/13,1.36,-0.351699883
2009/05/14,1.3639,0.286764706
2009/05/15,1.3495,-1.055795879
2009/05/18,1.3562,0.496480178
2009/05/19,1.363,0.501400973
2009/05/20,1.378,1.100513573
2009/05/21,1.389,0.798258345
2009/05/22,1.3998,0.777537797
2009/05/25,1.4017,0.135733676
2009/05/26,1.3985,-0.228294214
2009/05/27,1.3825,-1.144082946
2009/05/28,1.3941,0.839059675
2009/05/29,1.4158,1.556559788
2009/06/01,1.4159,0.007063145
2009/06/02,1.4303,1.017020976
2009/06/03,1.4162,-0.985807173
2009/06/04,1.4183,0.148284141
2009/06/05,1.3968,-1.515899316
2009/06/08,1.39,-0.486827033
2009/06/09,1.4065,1.18705036
2009/06/10,1.3984,-0.575897618
2009/06/11,1.4108,0.886727689
2009/06/12,1.4016,-0.652112277
2009/06/15,1.3803,-1.519691781
2009/06/16,1.3837,0.246323263
2009/06/17,1.3942,0.758835008
2009/06/18,1.39,-0.301248028
2009/06/19,1.3937,0.26618705
2009/06/22,1.3865,-0.516610461
2009/06/23,1.4077,1.529029931
2009/06/24,1.393,-1.044256589
2009/06/25,1.3988,0.416367552
2009/06/26,1.4056,0.486130969
2009/06/29,1.4083,0.192088788
2009/06/30,1.4033,-0.355037989
2009/07/01,1.4142,0.77674054
2009/07/02,1.4003,-0.982887852
2009/07/03,1.398,-0.164250518
2009/07/06,1.3984,0.028612303
2009/07/07,1.3924,-0.429061785
2009/07/08,1.3884,-0.287273772
2009/07/09,1.402,0.9795448
2009/07/10,1.3936,-0.59914408
2009/07/13,1.3978,0.301377727
2009/07/14,1.3967,-0.078695092
2009/07/15,1.4107,1.002362712
2009/07/16,1.4148,0.290635855
2009/07/17,1.4102,-0.325134295
2009/07/20,1.4231,0.914763863
2009/07/21,1.4226,-0.035134565
2009/07/22,1.422,-0.042176297
2009/07/23,1.4143,-0.541490858
2009/07/24,1.4202,0.417167503
2009/07/27,1.4232,0.211237854
2009/07/28,1.4167,-0.456717257
2009/07/29,1.405,-0.825862921
2009/07/30,1.4075,0.177935943
2009/07/31,1.4257,1.293072824
2009/08/03,1.4412,1.087185242
2009/08/04,1.4408,-0.027754649
2009/08/05,1.4404,-0.027762354
2009/08/06,1.4345,-0.409608442
2009/08/07,1.4183,-1.12931335
2009/08/10,1.414,-0.303179863
2009/08/11,1.4149,0.063649222
2009/08/12,1.4188,0.275637854
2009/08/13,1.4292,0.733013814
2009/08/14,1.4203,-0.622726001
2009/08/17,1.4082,-0.85193269
2009/08/18,1.4136,0.383468257
2009/08/19,1.4224,0.622524052
2009/08/20,1.4254,0.210911136
2009/08/21,1.4326,0.505121369
2009/08/24,1.4304,-0.153566941
2009/08/25,1.4297,-0.04893736
2009/08/26,1.4255,-0.293767923
2009/08/27,1.4341,0.603297089
2009/08/28,1.4303,-0.264974548
2009/08/31,1.4334,0.216737747
2009/09/01,1.4224,-0.767406167
2009/09/02,1.4264,0.281214848
2009/09/03,1.4252,-0.084127874
2009/09/04,1.4297,0.315745159
2009/09/07,1.4332,0.244806603
2009/09/08,1.4478,1.018699414
2009/09/09,1.4557,0.545655477
2009/09/10,1.4582,0.171738682
2009/09/11,1.4571,-0.075435468
2009/09/14,1.4618,0.322558507
2009/09/15,1.4658,0.273635244
2009/09/16,1.4709,0.347932869
2009/09/17,1.4741,0.217553879
2009/09/18,1.4712,-0.196730208
2009/09/21,1.468,-0.217509516
2009/09/22,1.479,0.749318801
2009/09/23,1.4735,-0.371872887
2009/09/24,1.4666,-0.46827282
2009/09/25,1.4689,0.15682531
2009/09/28,1.4622,-0.45612363
2009/09/29,1.4587,-0.23936534
2009/09/30,1.464,0.363337218
2009/10/01,1.4545,-0.648907104
2009/10/02,1.4576,0.21313166
2009/10/05,1.4648,0.493962678
2009/10/06,1.4722,0.505188422
2009/10/07,1.4691,-0.210569216
2009/10/08,1.4794,0.701109523
2009/10/09,1.4732,-0.41908882
2009/10/12,1.4773,0.278305729
2009/10/13,1.4854,0.54829757
2009/10/14,1.4925,0.477985728
2009/10/15,1.4947,0.147403685
2009/10/16,1.4905,-0.280992841
2009/10/19,1.4965,0.40254948
2009/10/20,1.4945,-0.133645172
2009/10/21,1.5016,0.475075276
2009/10/22,1.5033,0.113212573
2009/10/23,1.5008,-0.166300805
2009/10/26,1.4876,-0.879530917
2009/10/27,1.4804,-0.484001076
2009/10/28,1.4706,-0.661983248
2009/10/29,1.4822,0.78879369
2009/10/30,1.4719,-0.694912967
2009/11/02,1.4775,0.380460629
2009/11/03,1.4724,-0.345177665
2009/11/04,1.4861,0.930453681
2009/11/05,1.4871,0.067290223
2009/11/06,1.4847,-0.161387936
2009/11/09,1.4999,1.023775847
2009/11/10,1.4993,-0.040002667
2009/11/11,1.4987,-0.040018675
2009/11/12,1.485,-0.914125575
2009/11/13,1.4903,0.356902357
2009/11/16,1.497,0.449573911
2009/11/17,1.4876,-0.627922512
2009/11/18,1.4963,0.584834633
2009/11/19,1.4925,-0.253959767
2009/11/20,1.4862,-0.422110553
2009/11/23,1.4961,0.666128381
2009/11/24,1.4968,0.046788316
2009/11/25,1.5134,1.109032603
2009/11/26,1.5019,-0.759878419
2009/11/27,1.4988,-0.20640522
2009/11/30,1.5005,0.113424073
2009/12/01,1.5081,0.506497834
2009/12/02,1.5044,-0.245341821
2009/12/03,1.5053,0.059824515
2009/12/04,1.4858,-1.295422839
2009/12/07,1.4827,-0.208641809
2009/12/08,1.4704,-0.829567681
2009/12/09,1.4726,0.149619151
2009/12/10,1.4732,0.040744262
2009/12/11,1.4615,-0.794189519
2009/12/14,1.4656,0.280533698
2009/12/15,1.4538,-0.805131004
2009/12/16,1.4531,-0.048149677
2009/12/17,1.4338,-1.328194894
2009/12/18,1.4338,0
2009/12/21,1.4276,-0.432417352
2009/12/22,1.4249,-0.189128607
2009/12/23,1.4337,0.617587199
2009/12/24,1.438,0.299923275
2009/12/25,1.4411,0.215577191
2009/12/28,1.4378,-0.228991742
2009/12/29,1.4354,-0.166921686
2009/12/30,1.4339,-0.104500488
2009/12/31,1.4321,-0.125531767
2010/01/01,1.4324,0.020948258
2010/01/04,1.4413,0.621334823
2010/01/05,1.4365,-0.333032679
2010/01/06,1.4408,0.29933867
2010/01/07,1.4308,-0.694058856
2010/01/08,1.4409,0.705898798
2010/01/11,1.4513,0.721771115
2010/01/12,1.4486,-0.186040102
2010/01/13,1.451,0.165677206
2010/01/14,1.4499,-0.075809786
2010/01/15,1.4387,-0.772467067
2010/01/18,1.4384,-0.020852158
2010/01/19,1.4288,-0.667408231
2010/01/20,1.4106,-1.273796193
2010/01/21,1.4084,-0.155962002
2010/01/22,1.4139,0.390514059
2010/01/25,1.4151,0.084871632
2010/01/26,1.4072,-0.558264434
2010/01/27,1.4024,-0.341102899
2010/01/28,1.3971,-0.37792356
2010/01/29,1.3863,-0.773029848
2010/02/01,1.3931,0.490514319
2010/02/02,1.3964,0.236881774
2010/02/03,1.3893,-0.508450301
2010/02/04,1.3723,-1.223637803
2010/02/05,1.3678,-0.327916636
2010/02/08,1.3649,-0.212019301
2010/02/09,1.3797,1.084328522
2010/02/10,1.3737,-0.434877147
2010/02/11,1.3693,-0.320302832
2010/02/12,1.3632,-0.445483094
2010/02/15,1.3598,-0.249413146
2010/02/16,1.377,1.264891896
2010/02/17,1.3607,-1.183732752
2010/02/18,1.3527,-0.587932682
2010/02/19,1.3613,0.635765506
2010/02/22,1.3596,-0.124880629
2010/02/23,1.3507,-0.654604295
2010/02/24,1.3538,0.229510624
2010/02/25,1.3548,0.073866155
2010/02/26,1.3631,0.612636552
2010/03/01,1.356,-0.520871543
2010/03/02,1.3615,0.40560472
2010/03/03,1.3697,0.6022769
2010/03/04,1.3581,-0.846900781
2010/03/05,1.3626,0.331345262
2010/03/08,1.3634,0.058711287
2010/03/09,1.3602,-0.234707349
2010/03/10,1.3657,0.404352301
2010/03/11,1.3681,0.175734056
2010/03/12,1.3769,0.643227834
2010/03/15,1.3677,-0.668167623
2010/03/16,1.3766,0.650727499
2010/03/17,1.3738,-0.20339968
2010/03/18,1.3608,-0.94628039
2010/03/19,1.353,-0.57319224
2010/03/22,1.3558,0.206947524
2010/03/23,1.3499,-0.435167429
2010/03/24,1.3315,-1.363063931
2010/03/25,1.3273,-0.315433721
2010/03/26,1.341,1.032170572
2010/03/29,1.3483,0.544369873
2010/03/30,1.3414,-0.511755544
2010/03/31,1.351,0.715670195
2010/04/01,1.3589,0.584752036
2010/04/02,1.3504,-0.625505924
2010/04/05,1.3484,-0.148104265
2010/04/06,1.3399,-0.630376743
2010/04/07,1.3344,-0.410478394
2010/04/08,1.3361,0.127398082
2010/04/09,1.35,1.040341292
2010/04/12,1.3592,0.681481481
2010/04/13,1.3614,0.161859918
2010/04/14,1.3653,0.28646981
2010/04/15,1.3573,-0.585951805
2010/04/16,1.3503,-0.515729758
2010/04/19,1.3489,-0.103680664
2010/04/20,1.3435,-0.400326192
2010/04/21,1.339,-0.334946036
2010/04/22,1.3295,-0.70948469
2010/04/23,1.3384,0.669424596
2010/04/26,1.3383,-0.007471608
2010/04/27,1.3175,-1.554210566
2010/04/28,1.3221,0.34914611
2010/04/29,1.3233,0.090764693
2010/04/30,1.3294,0.46096879
2010/05/03,1.3195,-0.744696856
2010/05/04,1.2987,-1.57635468
2010/05/05,1.2814,-1.332101332
2010/05/06,1.262,-1.513969096
2010/05/07,1.2755,1.069730586
2010/05/10,1.2787,0.250882007
2010/05/11,1.2662,-0.97755533
2010/05/12,1.2614,-0.379087032
2010/05/13,1.2535,-0.626288251
2010/05/14,1.2358,-1.41204627
2010/05/17,1.2395,0.299401198
2010/05/18,1.2202,-1.557079468
2010/05/19,1.2415,1.745615473
2010/05/20,1.2487,0.579943617
2010/05/21,1.257,0.664691279
2010/05/24,1.2372,-1.575178998
2010/05/25,1.2345,-0.218234724
2010/05/26,1.2178,-1.352774403
2010/05/27,1.2362,1.510921334
2010/05/28,1.2273,-0.719948228
2010/05/31,1.2306,0.268882914
2010/06/01,1.2229,-0.625711035
2010/06/02,1.2249,0.16354567
2010/06/03,1.2163,-0.70209813
2010/06/04,1.1967,-1.611444545
2010/06/07,1.1923,-0.367677781
2010/06/08,1.1973,0.419357544
2010/06/09,1.1979,0.050112754
2010/06/10,1.2124,1.210451624
2010/06/11,1.2112,-0.098977235
2010/06/14,1.2221,0.89993395
2010/06/15,1.2332,0.908272645
2010/06/16,1.2311,-0.17028868
2010/06/17,1.2389,0.633579725
2010/06/18,1.2388,-0.008071676
2010/06/21,1.2312,-0.613496933
2010/06/22,1.2271,-0.333008447
2010/06/23,1.2311,0.325971803
2010/06/24,1.2333,0.178701974
2010/06/25,1.2369,0.291899781
2010/06/28,1.2277,-0.743794971
2010/06/29,1.2188,-0.724932801
2010/06/30,1.2238,0.41023958
2010/07/01,1.2527,2.361496977
2010/07/02,1.2566,0.311327533
2010/07/05,1.2538,-0.222823492
2010/07/06,1.2626,0.701866326
2010/07/07,1.2638,0.095041977
2010/07/08,1.2698,0.474758664
2010/07/09,1.2641,-0.448889589
2010/07/12,1.2596,-0.355984495
2010/07/13,1.2724,1.016195618
2010/07/14,1.2743,0.149324112
2010/07/15,1.295,1.624421251
2010/07/16,1.293,-0.154440154
2010/07/19,1.2942,0.092807425
2010/07/20,1.288,-0.479060423
2010/07/21,1.2754,-0.97826087
2010/07/22,1.2893,1.089854163
2010/07/23,1.2909,0.124098348
2010/07/26,1.2994,0.658455341
2010/07/27,1.2996,0.015391719
2010/07/28,1.2995,-0.007694675
2010/07/29,1.3079,0.646402462
2010/07/30,1.3052,-0.206437801
2010/08/02,1.3179,0.973030953
2010/08/03,1.3231,0.394567114
2010/08/04,1.3161,-0.52906054
2010/08/05,1.3189,0.212749791
2010/08/06,1.328,0.689968913
2010/08/09,1.3222,-0.436746988
2010/08/10,1.3177,-0.340341854
2010/08/11,1.2863,-2.382939971
2010/08/12,1.2829,-0.26432403
2010/08/13,1.2754,-0.584612986
2010/08/16,1.2827,0.572369453
2010/08/17,1.2885,0.452171201
2010/08/18,1.2853,-0.248350795
2010/08/19,1.2823,-0.233408543
2010/08/20,1.2712,-0.865632067
2010/08/23,1.2657,-0.432662052
2010/08/24,1.2627,-0.237022991
2010/08/25,1.2659,0.2534252
2010/08/26,1.2716,0.450272533
2010/08/27,1.2763,0.369613086
2010/08/30,1.2663,-0.783514848
2010/08/31,1.268,0.134249388
2010/09/01,1.2809,1.017350158
2010/09/02,1.2826,0.132719182
2010/09/03,1.2896,0.545766412
2010/09/06,1.2876,-0.155086849
2010/09/07,1.2682,-1.506679093
2010/09/08,1.272,0.299637281
2010/09/09,1.2696,-0.188679245
2010/09/10,1.2679,-0.133900441
2010/09/13,1.2883,1.608959697
2010/09/14,1.2998,0.892649228
2010/09/15,1.3011,0.100015387
2010/09/16,1.3078,0.514948889
2010/09/17,1.305,-0.214100015
2010/09/20,1.3061,0.084291188
2010/09/21,1.3264,1.554245464
2010/09/22,1.3406,1.070566948
2010/09/23,1.3314,-0.686259884
2010/09/24,1.3492,1.336938561
2010/09/27,1.3455,-0.274236585
2010/09/28,1.3585,0.966183575
2010/09/29,1.3627,0.30916452
2010/09/30,1.3634,0.051368606
2010/10/01,1.3791,1.151532932
2010/10/04,1.3685,-0.768617214
2010/10/05,1.3839,1.125319693
2010/10/06,1.393,0.657561963
2010/10/07,1.3926,-0.028715004
2010/10/08,1.3939,0.093350567
2010/10/11,1.3876,-0.451969295
2010/10/12,1.3925,0.353127703
2010/10/13,1.3961,0.258527828
2010/10/14,1.4084,0.881025714
2010/10/15,1.3977,-0.75972735
2010/10/18,1.3934,-0.307648279
2010/10/19,1.3727,-1.485574853
2010/10/20,1.3964,1.726524368
2010/10/21,1.392,-0.315095961
2010/10/22,1.3954,0.244252874
2010/10/25,1.3965,0.078830443
2010/10/26,1.3859,-0.759040458
2010/10/27,1.3769,-0.649397503
2010/10/28,1.393,1.16929334
2010/10/29,1.3947,0.122038765
2010/11/01,1.3893,-0.387180039
2010/11/02,1.4034,1.01489959
2010/11/03,1.4139,0.748182984
2010/11/04,1.4207,0.480939246
2010/11/05,1.4032,-1.231787147
2010/11/08,1.392,-0.798175599
2010/11/09,1.3773,-1.056034483
2010/11/10,1.3783,0.072605823
2010/11/11,1.3667,-0.841616484
2010/11/12,1.3691,0.175605473
2010/11/15,1.3587,-0.75962311
2010/11/16,1.3489,-0.721277692
2010/11/17,1.3529,0.29653792
2010/11/18,1.3643,0.842634341
2010/11/19,1.3673,0.219892985
2010/11/22,1.3627,-0.33642946
2010/11/23,1.3367,-1.907976811
2010/11/24,1.3335,-0.239395526
2010/11/25,1.336,0.187476565
2010/11/26,1.3242,-0.883233533
2010/11/29,1.3125,-0.883552333
2010/11/30,1.2983,-1.081904762
2010/12/01,1.3139,1.201571286
2010/12/02,1.3209,0.532765051
2010/12/03,1.3414,1.55197214
2010/12/06,1.3308,-0.790219174
2010/12/07,1.3261,-0.353171025
2010/12/08,1.3262,0.007540909
2010/12/09,1.3239,-0.173427839
2010/12/10,1.3226,-0.098194728
2010/12/13,1.3391,1.247542719
2010/12/14,1.3378,-0.097080128
2010/12/15,1.3214,-1.225893258
2010/12/16,1.3244,0.227031936
2010/12/17,1.3188,-0.422832981
2010/12/20,1.3131,-0.432211101
2010/12/21,1.31,-0.236082553
2010/12/22,1.31,0
2010/12/23,1.3114,0.106870229
2010/12/24,1.3122,0.061003508
2010/12/27,1.3165,0.327693949
2010/12/28,1.3115,-0.379794911
2010/12/29,1.3225,0.838734274
2010/12/30,1.3291,0.49905482
2010/12/31,1.3384,0.699721616
2011/01/03,1.3361,-0.171846981
2011/01/04,1.3308,-0.396676895
2011/01/05,1.3149,-1.194770063
2011/01/06,1.3003,-1.110350597
2011/01/07,1.2907,-0.738291164
2011/01/10,1.2951,0.340900287
2011/01/11,1.2974,0.177592464
2011/01/12,1.3131,1.210112533
2011/01/13,1.3364,1.774426929
2011/01/14,1.3388,0.17958695
2011/01/17,1.3294,-0.702121303
2011/01/18,1.3387,0.699563713
2011/01/19,1.3473,0.642414283
2011/01/20,1.3473,0
2011/01/21,1.3621,1.098493283
2011/01/24,1.3638,0.124807283
2011/01/25,1.3681,0.315295498
2011/01/26,1.3713,0.233901031
2011/01/27,1.3734,0.153139357
2011/01/28,1.3611,-0.895587593
2011/01/31,1.3694,0.609800896
2011/02/01,1.3829,0.985833212
2011/02/02,1.3811,-0.130161255
2011/02/03,1.3634,-1.281587141
2011/02/04,1.3581,-0.388734047
2011/02/07,1.3583,0.014726456
2011/02/08,1.3625,0.309210042
2011/02/09,1.3733,0.79266055
2011/02/10,1.3603,-0.946624918
2011/02/11,1.3554,-0.360214659
2011/02/14,1.3489,-0.479563229
2011/02/15,1.3487,-0.014826896
2011/02/16,1.3569,0.607992882
2011/02/17,1.3609,0.294789594
2011/02/18,1.3693,0.617238592
2011/02/21,1.3678,-0.109545023
2011/02/22,1.365,-0.204708291
2011/02/23,1.3749,0.725274725
2011/02/24,1.38,0.370936068
2011/02/25,1.3754,-0.333333333
2011/02/28,1.3806,0.378071834
2011/03/01,1.3777,-0.2100536
2011/03/02,1.3866,0.64600421
2011/03/03,1.3969,0.742824174
2011/03/04,1.3987,0.128856754
2011/03/07,1.3968,-0.135840423
2011/03/08,1.3905,-0.451030928
2011/03/09,1.3909,0.028766631
2011/03/10,1.3798,-0.798044432
2011/03/11,1.3903,0.760979852
2011/03/14,1.3992,0.640149608
2011/03/15,1.3998,0.042881647
2011/03/16,1.39,-0.700100014
2011/03/17,1.4021,0.870503597
2011/03/18,1.4182,1.148277584
2011/03/21,1.4226,0.310252433
2011/03/22,1.4196,-0.210881485
2011/03/23,1.4088,-0.760777684
2011/03/24,1.4177,0.631743328
2011/03/25,1.4088,-0.627777386
2011/03/28,1.4087,-0.00709824
2011/03/29,1.4113,0.184567332
2011/03/30,1.4127,0.09919932
2011/03/31,1.4158,0.219437956
2011/04/01,1.4237,0.557988416
2011/04/04,1.4221,-0.112383227
2011/04/05,1.4223,0.014063709
2011/04/06,1.4331,0.759333474
2011/04/07,1.4308,-0.160491243
2011/04/08,1.4483,1.223091977
2011/04/11,1.4436,-0.324518401
2011/04/12,1.4477,0.284012192
2011/04/13,1.4443,-0.234855288
2011/04/14,1.4488,0.311569619
2011/04/15,1.443,-0.400331309
2011/04/18,1.4235,-1.351351351
2011/04/19,1.4335,0.702493853
2011/04/20,1.4523,1.31147541
2011/04/21,1.4552,0.199683261
2011/04/22,1.4561,0.061847169
2011/04/25,1.4582,0.144220864
2011/04/26,1.4644,0.425181731
2011/04/27,1.4788,0.983337886
2011/04/28,1.4822,0.229916148
2011/04/29,1.4807,-0.101200918
2011/05/02,1.483,0.155331938
2011/05/03,1.4825,-0.033715442
2011/05/04,1.4827,0.013490725
2011/05/05,1.4539,-1.942402374
2011/05/06,1.4316,-1.533805626
2011/05/09,1.4365,0.342274378
2011/05/10,1.4409,0.306300035
2011/05/11,1.4192,-1.506003192
2011/05/12,1.4246,0.380496054
2011/05/13,1.4119,-0.89147831
2011/05/16,1.4156,0.262058219
2011/05/17,1.4237,0.572195535
2011/05/18,1.425,0.091311372
2011/05/19,1.4309,0.414035088
2011/05/20,1.4161,-1.034314068
2011/05/23,1.4048,-0.797966245
2011/05/24,1.41,0.370159453
2011/05/25,1.4088,-0.085106383
2011/05/26,1.4145,0.404599659
2011/05/27,1.4319,1.230116649
2011/05/30,1.4282,-0.258397933
2011/05/31,1.4396,0.798207534
2011/06/01,1.4328,-0.472353432
2011/06/02,1.4491,1.137632607
2011/06/03,1.4635,0.99372024
2011/06/06,1.4576,-0.40314315
2011/06/07,1.4691,0.788968167
2011/06/08,1.4583,-0.735143966
2011/06/09,1.451,-0.50058287
2011/06/10,1.4347,-1.123363198
2011/06/13,1.4413,0.460026486
2011/06/14,1.444,0.187330882
2011/06/15,1.4181,-1.793628809
2011/06/16,1.4204,0.162188844
2011/06/17,1.4306,0.718107575
2011/06/20,1.4304,-0.013980148
2011/06/21,1.4412,0.755033557
2011/06/22,1.4357,-0.381626422
2011/06/23,1.4256,-0.703489587
2011/06/24,1.4188,-0.476992144
2011/06/27,1.4287,0.697772766
2011/06/28,1.4371,0.587947085
2011/06/29,1.4435,0.445341312
2011/06/30,1.4502,0.464149636
2011/07/01,1.4526,0.165494415
2011/07/04,1.4539,0.089494699
2011/07/05,1.4429,-0.756585735
2011/07/06,1.4319,-0.762353593
2011/07/07,1.4364,0.314267756
2011/07/08,1.4265,-0.689223058
2011/07/11,1.4029,-1.654398878
2011/07/12,1.3976,-0.377788866
2011/07/13,1.4167,1.366628506
2011/07/14,1.4143,-0.169407779
2011/07/15,1.4157,0.098988899
2011/07/18,1.4112,-0.317863954
2011/07/19,1.4156,0.311791383
2011/07/20,1.4215,0.416784402
2011/07/21,1.4425,1.477312698
2011/07/22,1.436,-0.450606586
2011/07/25,1.4377,0.118384401
2011/07/26,1.4511,0.932044237
2011/07/27,1.4369,-0.978567983
2011/07/28,1.4334,-0.243579929
2011/07/29,1.4398,0.446490861
2011/08/01,1.425,-1.027920545
2011/08/02,1.4203,-0.329824561
2011/08/03,1.4323,0.844891924
2011/08/04,1.4092,-1.612790616
2011/08/05,1.4282,1.348282714
2011/08/08,1.4179,-0.721187509
2011/08/09,1.4376,1.389378659
2011/08/10,1.4178,-1.377295492
2011/08/11,1.4241,0.444350402
2011/08/12,1.4248,0.049153852
2011/08/15,1.4445,1.382650197
2011/08/16,1.4407,-0.263066805
2011/08/17,1.4426,0.131880336
2011/08/18,1.4333,-0.644669347
2011/08/19,1.4397,0.446522012
2011/08/22,1.4358,-0.270889769
2011/08/23,1.4442,0.585039699
2011/08/24,1.4414,-0.193878964
2011/08/25,1.4379,-0.242819481
2011/08/26,1.4499,0.834550386
2011/08/29,1.4511,0.082764329
2011/08/30,1.4441,-0.482392668
2011/08/31,1.4369,-0.498580431
2011/09/01,1.4259,-0.76553692
2011/09/02,1.4205,-0.378708184
2011/09/05,1.4098,-0.753255896
2011/09/06,1.3998,-0.709320471
2011/09/07,1.4098,0.71438777
2011/09/08,1.3882,-1.532132217
2011/09/09,1.3656,-1.628007492
2011/09/12,1.3679,0.168424136
2011/09/13,1.3678,-0.007310476
2011/09/14,1.3755,0.562947799
2011/09/15,1.3877,0.8869502
2011/09/16,1.3796,-0.583699647
2011/09/19,1.3686,-0.79733256
2011/09/20,1.3702,0.116907789
2011/09/21,1.3573,-0.941468399
2011/09/22,1.3465,-0.79569734
2011/09/23,1.35,0.25993316
2011/09/26,1.3533,0.244444444
2011/09/27,1.3585,0.384245917
2011/09/28,1.3543,-0.30916452
2011/09/29,1.3597,0.398729971
2011/09/30,1.3387,-1.544458336
2011/10/03,1.3176,-1.576155972
2011/10/04,1.3349,1.312993321
2011/10/05,1.3348,-0.007491198
2011/10/06,1.3437,0.666766557
2011/10/07,1.3378,-0.439086106
2011/10/10,1.3642,1.973389146
2011/10/11,1.364,-0.014660607
2011/10/12,1.3791,1.107038123
2011/10/13,1.3777,-0.101515481
2011/10/14,1.3882,0.762139798
2011/10/17,1.3737,-1.044518081
2011/10/18,1.3752,0.109194147
2011/10/19,1.376,0.058173357
2011/10/20,1.378,0.145348837
2011/10/21,1.3896,0.84179971
2011/10/24,1.3929,0.237478411
2011/10/25,1.3908,-0.150764592
2011/10/26,1.3906,-0.014380213
2011/10/27,1.4189,2.035092766
2011/10/28,1.4147,-0.296003947
2011/10/31,1.3858,-2.042835937
2011/11/01,1.3703,-1.118487516
2011/11/02,1.3747,0.32109757
2011/11/03,1.3823,0.552847894
2011/11/04,1.3792,-0.224263908
2011/11/07,1.3776,-0.116009281
2011/11/08,1.3834,0.421022067
2011/11/09,1.3542,-2.110741651
2011/11/10,1.3606,0.472603751
2011/11/11,1.375,1.058356607
2011/11/14,1.3633,-0.850909091
2011/11/15,1.3539,-0.689503411
2011/11/16,1.3463,-0.56134131
2011/11/17,1.3458,-0.037138825
2011/11/18,1.3525,0.497845148
2011/11/21,1.3489,-0.266173752
2011/11/22,1.3505,0.118615168
2011/11/23,1.3342,-1.206960385
2011/11/24,1.3347,0.037475641
2011/11/25,1.3239,-0.8091706
2011/11/28,1.332,0.611828688
2011/11/29,1.3317,-0.022522523
2011/11/30,1.3446,0.968686641
