Date,Close,Return
2011/06/13,28.43,2.045944006
2011/06/14,28.6,0.597959902
2011/06/15,27.32,-4.475524476
2011/06/16,26.5,-3.001464129
2011/06/17,26.5,0
2011/06/20,26.01,-1.849056604
2011/06/21,27.53,5.84390619
2011/06/22,27.21,-1.162368325
2011/06/23,27.71,1.837559721
2011/06/24,27.565,-0.523276795
2011/06/27,27.46,-0.380917831
2011/06/28,28.11,2.367079388
2011/06/29,28.29,0.640341515
2011/06/30,29.13,2.969247084
2011/07/01,29.02,-0.377617576
2011/07/05,29.14,0.413507926
2011/07/06,28.96,-0.617707618
2011/07/07,29.73,2.658839779
2011/07/08,28.81,-3.094517323
2011/07/11,28.35,-1.596667824
2011/07/12,28.17,-0.634920635
2011/07/13,28.64,1.668441605
2011/07/14,27.61,-3.596368715
2011/07/15,27.58,-0.108656284
2011/07/18,27.23,-1.269035533
2011/07/19,27.89,2.423797282
2011/07/20,28.69,2.868411617
2011/07/21,28.7,0.03485535
2011/07/22,29.29,2.055749129
2011/07/25,28.49,-2.731307614
2011/07/26,28,-1.71990172
2011/07/27,27.64,-1.285714286
2011/07/28,28.17,1.917510854
2011/07/29,28.17,0
2011/08/01,28.77,2.129925453
2011/08/02,27.34,-4.970455335
2011/08/03,27.2,-0.512070227
2011/08/04,24.75,-9.007352941
2011/08/05,24.24,-2.060606061
2011/08/08,23.64,-2.475247525
2011/08/09,25.06,6.00676819
2011/08/10,23.82,-4.948124501
2011/08/11,25.3,6.213266163
2011/08/12,26.31,3.992094862
2011/08/15,26.23,-0.304066895
2011/08/16,26.1,-0.495615707
2011/08/17,25.83,-1.034482759
2011/08/18,24.26,-6.078203639
2011/08/19,22.3,-8.079142622
2011/08/22,21.95,-1.569506726
2011/08/23,22.96,4.601366743
2011/08/24,23.87,3.963414634
2011/08/25,23.11,-3.183912861
2011/08/26,23.73,2.682821289
2011/08/29,24.71,4.12979351
2011/08/30,24.63,-0.323755565
2011/08/31,24.74,0.446609825
2011/09/01,24,-2.991107518
2011/09/02,23.07,-3.875
2011/09/06,22.94,-0.563502384
2011/09/07,23.84,3.923278117
2011/09/08,23.61,-0.964765101
2011/09/09,22.97,-2.710715798
2011/09/12,22.88,-0.391815411
2011/09/13,24.08,5.244755245
2011/09/14,24.34,1.079734219
2011/09/15,24.82,1.972062449
2011/09/16,25.8,3.948428687
2011/09/19,25.77,-0.11627907
2011/09/20,26.01,0.931315483
2011/09/21,25.85,-0.61514802
2011/09/22,25.63,-0.85106383
2011/09/23,26.38,2.926258291
2011/09/26,25.52,-3.260045489
2011/09/27,26.19,2.62539185
2011/09/28,24.59,-6.109201985
2011/09/29,24.12,-1.911346076
2011/09/30,24.39,1.119402985
2011/10/03,23.73,-2.70602706
2011/10/04,23.66,-0.294985251
2011/10/05,25.37,7.227387997
2011/10/06,26.96,6.267244777
2011/10/07,26.99,0.111275964
2011/10/10,27.88,3.297517599
2011/10/11,27.61,-0.968436155
2011/10/12,27.8,0.688156465
2011/10/13,27.94,0.503597122
2011/10/14,28.05,0.393700787
2011/10/17,27.42,-2.245989305
2011/10/18,28.34,3.355215171
2011/10/19,27.57,-2.717007763
2011/10/20,27.34,-0.834240116
2011/10/21,28.03,2.523774689
2011/10/24,28.55,1.855155191
2011/10/25,28.25,-1.050788091
2011/10/26,27.98,-0.955752212
2011/10/27,28.76,2.787705504
2011/10/28,29.87,3.859527121
2011/10/31,29.37,-1.673920321
2011/11/01,28.88,-1.668369084
2011/11/02,28.71,-0.588642659
2011/11/03,32.46,13.06165099
2011/11/04,32.31,-0.462107209
2011/11/07,31.27,-3.218817703
2011/11/08,31.84,1.822833387
2011/11/09,30.88,-3.015075377
2011/11/10,31.33,1.457253886
2011/11/11,33.64,7.373124801
2011/11/14,33.22,-1.248513674
2011/11/15,33.93,2.137266707
2011/11/16,34.94,2.97671677
2011/11/17,33.68,-3.606182026
2011/11/18,32.6,-3.206650831
2011/11/21,31.76,-2.576687117
2011/11/22,32.07,0.976070529
2011/11/23,31.45,-1.93327097
2011/11/25,31.66,0.66772655
2011/11/28,32.56,2.842703727
2011/11/29,31.75,-2.487714988
2011/11/30,32.74,3.118110236
2011/12/01,32.6,-0.427611484
2011/12/02,33.3,2.147239264
2011/12/05,34.42,3.363363363
2011/12/06,34.87,1.307379431
2011/12/07,34.19,-1.950100373
2011/12/08,30.89,-9.651945013
2011/12/09,31.04,0.485594043
2011/12/12,30.41,-2.029639175
2011/12/13,29.45,-3.156856297
2011/12/14,28.53,-3.123938879
2011/12/15,28.62,0.315457413
2011/12/16,28,-2.166317261
2011/12/19,27.75,-0.892857143
2011/12/20,27.9,0.540540541
2011/12/21,27.57,-1.182795699
2011/12/22,27.77,0.725426188
2011/12/23,27.9,0.468131077
2011/12/27,28.57,2.401433692
2011/12/28,28.51,-0.210010501
2011/12/29,28.73,0.771659067
2011/12/30,28.56,-0.591715976
2012/01/03,28.08,-1.680672269
2012/01/04,27.71,-1.317663818
2012/01/05,27.12,-2.129195236
2012/01/06,26.91,-0.774336283
2012/01/09,27.25,1.263470829
2012/01/10,27.62,1.357798165
2012/01/11,28.23,2.208544533
2012/01/12,28.25,0.070846617
2012/01/13,22.79,-19.32743363
2012/01/17,26.6,16.71785871
2012/01/18,26.81,0.789473684
2012/01/19,26.76,-0.186497576
2012/01/20,26.6,-0.597907324
2012/01/23,26.77,0.639097744
2012/01/24,27.42,2.428091147
2012/01/25,27.97,2.005835157
2012/01/26,28.94,3.46800143
2012/01/27,29.33,1.347615757
2012/01/30,29.57,0.818274804
2012/01/31,29.07,-1.690902942
2012/02/01,29.58,1.754385965
2012/02/02,30.25,2.265043949
2012/02/03,31.15,2.975206612
2012/02/06,31.8,2.086677368
2012/02/07,31.6,-0.628930818
2012/02/08,31.93,1.044303797
2012/02/09,32.58,2.035703101
2012/02/10,31.1,-4.542664211
2012/02/13,31.49,1.254019293
2012/02/14,33.17,5.335026993
2012/02/15,33.6,1.296352125
2012/02/16,34.18,1.726190476
2012/02/17,34.97,2.311293154
2012/02/21,34.5,-1.344009151
2012/02/22,34.22,-0.811594203
2012/02/23,34.53,0.905902981
2012/02/24,33.75,-2.2589053
2012/02/27,33.62,-0.385185185
2012/02/28,33.81,0.565139798
2012/02/29,33.41,-1.183081928
2012/03/01,34.41,2.993115834
2012/03/02,34.04,-1.075268817
2012/03/05,33.77,-0.793184489
2012/03/06,33.11,-1.954397394
2012/03/07,33.12,0.030202356
2012/03/08,33.07,-0.150966184
2012/03/09,34.74,5.049894164
2012/03/12,36.01,3.655728267
2012/03/13,36.09,0.222160511
2012/03/14,35.29,-2.216680521
2012/03/15,35,-0.821762539
2012/03/16,35.32,0.914285714
2012/03/19,34.98,-0.962627407
2012/03/20,34.96,-0.057175529
2012/03/21,35.15,0.543478261
2012/03/22,34.4,-2.13371266
2012/03/23,34.08,-0.930232558
2012/03/26,37.4,9.741784038
2012/03/27,37.94,1.443850267
2012/03/28,37.85,-0.237216658
2012/03/29,37.33,-1.373844122
2012/03/30,37.24,-0.241092955
2012/04/02,36.58,-1.772287863
2012/04/03,38.01,3.909240022
2012/04/04,35,-7.918968692
2012/04/05,34.48,-1.485714286
2012/04/09,33.15,-3.857308585
2012/04/10,32.46,-2.081447964
2012/04/11,33.09,1.940850277
2012/04/12,33.44,1.057721366
2012/04/13,33.59,0.448564593
2012/04/16,32.25,-3.989282525
2012/04/17,32.24,-0.031007752
2012/04/18,32.66,1.302729529
2012/04/19,33.16,1.530924679
2012/04/20,33.16,0
2012/04/23,31.94,-3.679131484
2012/04/24,31.82,-0.375704446
2012/04/25,32.91,3.425518542
2012/04/26,33.49,1.762382255
2012/04/27,33.34,-0.447894894
2012/04/30,33.13,-0.629874025
2012/05/01,33.78,1.961968005
2012/05/02,33.94,0.473653049
2012/05/03,32.46,-4.360636417
2012/05/04,31.83,-1.940850277
2012/05/07,32.47,2.010681747
2012/05/08,30.19,-7.021866338
2012/05/09,30.06,-0.430606161
2012/05/10,32.96,9.647371923
2012/05/11,32.25,-2.154126214
2012/05/14,30.06,-6.790697674
2012/05/15,29.43,-2.095808383
2012/05/16,29.18,-0.849473327
2012/05/17,28.57,-2.090472927
2012/05/18,27.56,-3.535176759
2012/05/21,28.77,4.3904209
2012/05/22,30.79,7.021202642
2012/05/23,31.02,0.746995778
2012/05/24,30.32,-2.25660864
2012/05/25,29.81,-1.682058047
2012/05/29,31.69,6.306608521
2012/05/30,30.41,-4.039129063
2012/05/31,29.5,-2.992436698
2012/06/01,28.15,-4.576271186
2012/06/04,27.88,-0.959147425
2012/06/05,27.91,0.107604017
2012/06/06,29.22,4.693658187
2012/06/07,28.93,-0.99247091
2012/06/08,30.08,3.97511234
2012/06/11,29.12,-3.191489362
2012/06/12,29.66,1.854395604
2012/06/13,29.77,0.370869858
2012/06/14,29.39,-1.276452805
2012/06/15,29.91,1.769309289
2012/06/18,31.84,6.452691408
2012/06/19,32.09,0.785175879
2012/06/20,33.78,5.266438143
2012/06/21,32.19,-4.706927176
2012/06/22,33.785,4.954954955
2012/06/25,33.11,-1.997928075
2012/06/26,31.61,-4.530353368
2012/06/27,31.96,1.107244543
2012/06/28,31.41,-1.720901126
2012/06/29,31.29,-0.382043935
2012/07/02,30.4,-2.84435922
2012/07/03,30.66,0.855263158
2012/07/05,31.23,1.859099804
2012/07/06,30.99,-0.768491835
2012/07/09,31.49,1.613423685
2012/07/10,31.27,-0.698634487
2012/07/11,31.51,0.767508794
2012/07/12,32.7,3.776578864
2012/07/13,34.25,4.740061162
2012/07/16,35.96,4.99270073
2012/07/17,33.35,-7.258064516
2012/07/18,32.15,-3.5982009
2012/07/19,32.27,0.373250389
2012/07/20,31.79,-1.487449644
2012/07/23,30.66,-3.554576911
2012/07/24,29.84,-2.674494455
2012/07/25,28.95,-2.982573727
2012/07/26,28.13,-2.832469775
2012/07/27,29.51,4.905794525
2012/07/30,27.35,-7.319552694
2012/07/31,27.42,0.255941499
2012/08/01,26.25,-4.266958425
2012/08/02,26.1,-0.571428571
2012/08/03,27.27,4.482758621
2012/08/06,28.27,3.66703337
2012/08/07,30.25,7.003891051
2012/08/08,29.09,-3.834710744
2012/08/09,29.41,1.100034376
2012/08/10,29.94,1.802108126
2012/08/13,31.17,4.108216433
2012/08/14,29.42,-5.614372794
2012/08/15,29.4,-0.067980965
2012/08/16,30.3,3.06122449
2012/08/17,30.01,-0.95709571
2012/08/20,29.51,-1.666111296
2012/08/21,29.11,-1.355472721
2012/08/22,29.95,2.885606321
2012/08/23,30.73,2.604340568
2012/08/24,29.5,-4.002603319
2012/08/27,28.32,-4
2012/08/28,28.69,1.306497175
2012/08/29,28.41,-0.975949808
2012/08/30,28.41,0
2012/08/31,28.52,0.38718761
2012/09/04,28.14,-1.332398317
2012/09/05,27.94,-0.710732054
2012/09/06,28.55,2.183249821
2012/09/07,29.35,2.802101576
2012/09/10,27.37,-6.746166951
2012/09/11,27.8,1.571063208
2012/09/12,28.28,1.726618705
2012/09/13,29.48,4.243281471
2012/09/14,30.39,3.086838535
2012/09/17,32.54,7.074695624
2012/09/18,31.34,-3.6877689
2012/09/19,31.05,-0.925335035
2012/09/20,30.9,-0.483091787
2012/09/21,30.02,-2.84789644
2012/09/24,30.66,2.131912059
2012/09/25,27.66,-9.784735812
2012/09/26,27.54,-0.433839479
2012/09/27,28.49,3.449527959
2012/09/28,29.28,2.772902773
2012/10/01,29.16,-0.409836066
2012/10/02,29.8,2.19478738
2012/10/03,29.3,-1.677852349
2012/10/04,29.4,0.341296928
2012/10/05,28.89,-1.734693878
2012/10/08,29.25,1.246105919
2012/10/09,28.37,-3.008547009
2012/10/10,28.4,0.105745506
2012/10/11,28.32,-0.281690141
2012/10/12,27.64,-2.401129944
2012/10/15,27.33,-1.121562952
2012/10/16,28.06,2.671057446
2012/10/17,28.819,2.704918033
2012/10/18,28.04,-2.703077831
2012/10/19,27.74,-1.069900143
2012/10/22,27.85,0.396539293
2012/10/23,28.39,1.938958707
2012/10/24,27.42,-3.41669602
2012/10/25,27.52,0.364697301
2012/10/26,27.38,-0.50872093
2012/10/31,28.131,2.742878013
2012/11/01,29.245,3.960044079
2012/11/02,28.918,-1.118139853
2012/11/05,31.5,8.92869493
2012/11/06,31.15,-1.111111111
2012/11/07,31.54,1.252006421
2012/11/08,31.31,-0.72923272
2012/11/09,30.32,-3.161929096
2012/11/12,31.07,2.473614776
2012/11/13,31.614,1.750885098
2012/11/14,31.38,-0.740178402
2012/11/15,30.82,-1.784576163
2012/11/16,31.84,3.30953926
2012/11/19,32.92,3.391959799
2012/11/20,33,0.243013366
2012/11/21,32.47,-1.606060606
2012/11/23,32.13,-1.047120419
2012/11/26,32.27,0.435729847
2012/11/27,32.15,-0.371862411
2012/11/28,33.23,3.359253499
2012/11/29,33.69,1.384291303
2012/11/30,33.82,0.385871178
2012/12/03,34.62,2.365464222
2012/12/04,33.9,-2.079722704
2012/12/05,33.71,-0.560471976
2012/12/06,33.9,0.56363097
2012/12/07,34.17,0.796460177
2012/12/10,34.57,1.170617501
2012/12/11,35.28,2.053803876
2012/12/12,35.26,-0.056689342
2012/12/13,33.61,-4.679523539
2012/12/14,33.81,0.595060994
2012/12/17,34.4,1.745045844
2012/12/18,34.59,0.552325581
2012/12/19,34.61,0.057820179
2012/12/20,34.43,-0.520080901
2012/12/21,34,-1.248910834
2012/12/24,34.28,0.823529412
2012/12/26,33.59,-2.012835473
2012/12/27,33.69,0.297707651
2012/12/28,33.22,-1.395072722
2012/12/31,33.87,1.956652619
2013/01/02,35.36,4.39917331
2013/01/03,34.77,-1.668552036
2013/01/04,34.4,-1.064135749
2013/01/07,34.34,-0.174418605
2013/01/08,33.68,-1.921956902
2013/01/09,33.64,-0.118764846
2013/01/10,33.53,-0.326991677
2013/01/11,32.91,-1.849090367
2013/01/14,33.26,1.063506533
2013/01/15,33.9,1.924233313
2013/01/16,34.1,0.589970501
2013/01/17,34.38,0.82111437
2013/01/18,34.52,0.407213496
2013/01/22,35.19,1.940903824
2013/01/23,36,2.301790281
2013/01/24,36.99,2.75
2013/01/25,36.98,-0.027034334
2013/01/28,38.03,2.839372634
2013/01/29,37.95,-0.210360242
2013/01/30,37.52,-1.133069829
2013/01/31,37.51,-0.026652452
2013/02/01,38.3,2.106105039
2013/02/04,37.74,-1.462140992
2013/02/05,38.13,1.033386328
2013/02/06,39.17,2.727511146
2013/02/07,39.48,0.791422007
2013/02/08,39.24,-0.607902736
2013/02/11,38.42,-2.089704383
2013/02/12,37.89,-1.379489849
2013/02/13,38.45,1.477962523
2013/02/14,38.3,-0.390117035
2013/02/15,37.04,-3.289817232
2013/02/19,39.28,6.047516199
2013/02/20,38.54,-1.883910387
2013/02/21,35.16,-8.770108978
2013/02/22,36.11,2.701934016
2013/02/25,34.38,-4.790916644
2013/02/26,34.43,0.145433392
2013/02/27,35.1,1.945977345
2013/02/28,34.83,-0.769230769
2013/03/01,34.65,-0.516795866
2013/03/04,35.58,2.683982684
2013/03/05,36.65,3.007307476
2013/03/06,37.69,2.837653479
2013/03/07,38.23,1.43274078
2013/03/08,38.47,0.627779231
2013/03/11,39.1,1.637639719
2013/03/12,39.12,0.051150895
2013/03/13,38.98,-0.357873211
2013/03/14,36.85,-5.464340688
2013/03/15,35.29,-4.233378562
2013/03/18,35.15,-0.39671295
2013/03/19,35.08,-0.199146515
2013/03/20,35.95,2.48004561
2013/03/21,36.01,0.16689847
2013/03/22,36.62,1.693973896
2013/03/25,37.53,2.484980885
2013/03/26,37.86,0.879296563
2013/03/27,38.16,0.792393027
2013/03/28,37.89,-0.70754717
2013/04/01,43.93,15.9408815
2013/04/02,44.34,0.933302982
2013/04/03,41.1,-7.307171854
2013/04/04,42.01,2.214111922
2013/04/05,41.37,-1.523446798
2013/04/08,41.83,1.111916848
2013/04/09,40.5,-3.179536218
2013/04/10,41.86,3.358024691
2013/04/11,43.59,4.132823698
2013/04/12,43.75,0.367056664
2013/04/15,43.3,-1.028571429
2013/04/16,45.59,5.288683603
2013/04/17,45.45,-0.307084887
2013/04/18,46.97,3.344334433
2013/04/19,47.83,1.830955929
2013/04/22,50.19,4.934141752
2013/04/23,51.01,1.633791592
2013/04/24,50.43,-1.137031955
2013/04/25,52,3.113226254
2013/04/26,51.2,-1.538461538
2013/04/29,54.94,7.3046875
2013/04/30,53.99,-1.729159083
2013/05/01,53.28,-1.315058344
2013/05/02,54.11,1.557807808
2013/05/03,54.55,0.813158381
2013/05/06,59.5,9.074243813
2013/05/07,55.51,-6.705882353
2013/05/08,55.787,0.499009188
2013/05/09,69.4,24.40174234
2013/05/10,76.764,10.61095101
2013/05/13,87.8,14.37653067
2013/05/14,83.24,-5.193621868
2013/05/15,84.842,1.924555502
2013/05/16,92.248,8.729167158
2013/05/17,91.5,-0.810857688
2013/05/20,89.94,-1.704918033
2013/05/21,87.59,-2.612853013
2013/05/22,87.24,-0.399588994
2013/05/23,92.73,6.292984869
2013/05/24,97.08,4.691038499
2013/05/28,110.334,13.6526576
2013/05/29,104.629,-5.170663621
2013/05/30,104.95,0.306798306
2013/05/31,97.76,-6.850881372
2013/06/03,92.59,-5.288461538
2013/06/04,94.84,2.430068042
2013/06/05,95.37,0.558835934
2013/06/06,97.35,2.076124567
2013/06/07,102.04,4.817668207
2013/06/10,100.05,-1.950215602
2013/06/11,94.47,-5.577211394
2013/06/12,97.73,3.450830952
2013/06/13,98.18,0.460452266
2013/06/14,100.3,2.159299246
2013/06/17,102.2,1.894317049
2013/06/18,103.39,1.164383562
2013/06/19,104.68,1.247702873
2013/06/20,100.65,-3.849828047
2013/06/21,99.55,-1.092896175
2013/06/24,101.49,1.948769463
2013/06/25,102.4,0.896640063
2013/06/26,105.72,3.2421875
2013/06/27,109.25,3.339008702
2013/06/28,107.36,-1.729977117
2013/07/01,117.179,9.145864382
2013/07/02,117.82,0.547026344
2013/07/03,115.24,-2.189781022
2013/07/05,120.09,4.208608122
2013/07/08,121.61,1.265717379
2013/07/09,123.45,1.513033468
2013/07/10,122.27,-0.955852572
2013/07/11,125.61,2.731659442
2013/07/12,129.9,3.415333174
2013/07/15,127.26,-2.032332564
2013/07/16,109.05,-14.30928807
2013/07/17,120.25,10.27051811
2013/07/18,119.03,-1.014553015
2013/07/19,119.68,0.54608082
2013/07/22,122.43,2.297794118
2013/07/23,122.74,0.253205914
2013/07/24,121.7,-0.847319537
2013/07/25,124.07,1.947411668
2013/07/26,129.39,4.287901991
2013/07/29,134.62,4.042043435
2013/07/30,131.74,-2.139355222
2013/07/31,134.28,1.928040079
2013/08/01,135.55,0.945784927
2013/08/02,138,1.807451125
2013/08/05,144.68,4.84057971
2013/08/06,142.15,-1.748686757
2013/08/07,134.23,-5.571579318
2013/08/08,153.48,14.3410564
2013/08/09,153,-0.312744332
2013/08/12,147.38,-3.673202614
2013/08/13,145.43,-1.323110327
2013/08/14,139.36,-4.173829334
2013/08/15,139.67,0.222445465
2013/08/16,142,1.668217942
2013/08/19,144.9,2.042253521
2013/08/20,149.58,3.229813665
2013/08/21,147.86,-1.149886348
2013/08/22,157.1,6.249154606
2013/08/23,161.839,3.016549968
2013/08/26,164.22,1.47121522
2013/08/27,167.01,1.698940446
2013/08/28,166.45,-0.335309263
2013/08/29,166.06,-0.234304596
2013/08/30,169,1.770444418
2013/09/03,168.94,-0.035502959
2013/09/04,170.622,0.995619747
2013/09/05,169.93,-0.405574897
2013/09/06,166.97,-1.741893721
2013/09/09,160.7,-3.755165599
2013/09/10,166.37,3.528313628
